Date,Open,High,Low,Close,Adj Close,Volume
2019-07-03,65.440002,65.510002,65.019997,65.089996,61.915516,3141900
2019-07-05,65.099998,65.150002,64.769997,65.070000,61.896500,3938000
2019-07-08,64.879997,65.160004,64.779999,64.870003,61.706257,1425700
2019-07-09,64.900002,65.070000,64.610001,64.940002,61.772842,952200
2019-07-10,65.559998,65.769997,65.370003,65.680000,62.476746,1249800
2019-07-11,66.010002,66.019997,65.529999,65.839996,62.628941,963500
2019-07-12,65.580002,65.660004,65.330002,65.449997,62.257965,679600
2019-07-15,65.360001,65.440002,64.699997,64.699997,61.544540,1115200
2019-07-16,64.400002,64.580002,63.900002,64.099998,60.973808,2989500
2019-07-17,63.919998,64.040001,63.570000,63.669998,60.564777,1555400
2019-07-18,63.529999,63.660000,63.189999,63.529999,60.431602,1135100
2019-07-19,63.669998,64.059998,63.500000,64.000000,60.878681,981400
2019-07-22,64.000000,64.379997,63.980000,64.339996,61.202099,818700
2019-07-23,64.680000,64.680000,64.129997,64.220001,61.087955,1060300
2019-07-24,63.740002,64.139999,63.520000,63.560001,60.460144,1084600
2019-07-25,63.980000,63.990002,63.169998,63.189999,60.108185,973900
2019-07-26,63.709999,63.709999,63.299999,63.439999,60.345993,990300
2019-07-29,64.220001,64.220001,63.709999,63.790001,60.678925,1119700
2019-07-30,63.980000,64.230003,63.619999,64.190002,61.059422,969500
2019-07-31,63.740002,64.040001,63.020000,63.470001,60.374535,1836900
2019-08-01,60.000000,60.610001,59.400002,59.540001,56.636200,3799800
2019-08-02,59.349998,59.490002,58.520000,58.970001,56.094002,2458200
2019-08-05,58.000000,58.139999,57.209999,57.400002,54.600571,3098900
2019-08-06,57.500000,57.669998,56.930000,57.529999,54.724232,2771200
2019-08-07,57.000000,57.430000,56.590000,57.220001,54.429348,2880900
2019-08-08,57.099998,57.790001,56.930000,57.770000,54.952526,2428900
2019-08-09,56.810001,57.599998,56.599998,57.349998,54.553009,4026200
2019-08-12,57.570000,57.650002,57.299999,57.419998,54.619595,935700
2019-08-13,57.180000,58.299999,57.049999,58.099998,55.266426,1939900
2019-08-14,56.639999,56.939999,56.349998,56.599998,53.839584,2885900
2019-08-15,55.020000,55.380001,54.779999,55.099998,53.297901,6341100
2019-08-16,55.279999,55.700001,55.110001,55.560001,53.742859,2173300
2019-08-19,56.560001,56.560001,56.169998,56.330002,54.487675,2009000
2019-08-20,55.709999,55.980000,55.400002,55.740002,53.916969,1976600
2019-08-21,56.639999,56.639999,56.230000,56.419998,54.574726,1341000
2019-08-22,56.310001,56.419998,55.860001,56.119999,54.284538,1567400
2019-08-23,55.849998,56.320000,55.169998,55.270000,53.462341,1967100
2019-08-26,55.900002,55.980000,55.470001,55.570000,53.752529,1136700
2019-08-27,56.020000,56.090000,55.220001,55.369999,53.559071,1367200
2019-08-28,55.720001,56.230000,55.459999,56.009998,54.178135,1502000
2019-08-29,56.369999,56.529999,56.040001,56.049999,54.216827,1504000
2019-08-30,56.099998,56.110001,55.430000,55.759998,53.936314,2307200
2019-09-03,54.910000,55.430000,54.639999,55.419998,53.607433,2363700
2019-09-04,55.860001,56.130001,55.750000,56.000000,54.168465,1136700
2019-09-05,56.330002,56.630001,55.970001,56.029999,54.197483,1594100
2019-09-06,55.799999,56.029999,55.540001,55.810001,53.984680,1554500
2019-09-09,56.180000,56.480000,56.060001,56.369999,54.526363,1856700
2019-09-10,57.270000,57.799999,56.980000,57.110001,55.242165,1730400
2019-09-11,57.169998,57.389999,56.610001,56.730000,54.874588,1827700
2019-09-12,56.450001,56.889999,56.150002,56.750000,54.893936,1320300
2019-09-13,57.389999,57.459999,57.000000,57.200001,55.329220,1293500
2019-09-16,58.849998,58.889999,58.000000,58.340000,56.431934,3002200
2019-09-17,58.860001,58.900002,57.730000,58.389999,56.480297,2508800
2019-09-18,58.459999,58.799999,58.340000,58.560001,56.644737,1740300
2019-09-19,59.099998,59.230000,58.709999,58.709999,56.789833,1350500
2019-09-20,58.880001,58.970001,58.570000,58.700001,56.780159,1392600
2019-09-23,58.750000,59.090000,58.650002,58.880001,56.954273,1337000
2019-09-24,58.509998,58.520000,58.040001,58.290001,56.383572,3166000
2019-09-25,58.000000,58.139999,57.770000,58.000000,56.103050,1722700
2019-09-26,58.500000,58.959999,58.419998,58.919998,56.992958,2090700
2019-09-27,59.169998,59.709999,59.040001,59.700001,57.747452,2876600
2019-09-30,59.230000,59.930000,59.169998,59.900002,57.940910,4420000
2019-10-01,59.430000,59.549999,59.049999,59.299999,57.360535,4943800
2019-10-02,57.549999,57.639999,56.820000,57.110001,55.242165,5015200
2019-10-03,56.900002,57.490002,56.570000,57.480000,55.600060,3190700
2019-10-04,57.529999,57.770000,57.290001,57.720001,55.832211,1481300
2019-10-07,57.900002,58.150002,57.619999,57.639999,55.754826,1359100
2019-10-08,57.360001,57.480000,56.869999,56.889999,55.029354,1629200
2019-10-09,57.230000,57.310001,56.910000,56.990002,55.126087,1463600
2019-10-10,57.500000,57.849998,57.360001,57.759998,55.870899,1592100
2019-10-11,58.259998,58.660000,58.220001,58.290001,56.383572,1685600
2019-10-14,58.020000,58.419998,57.950001,58.279999,56.373894,875100
2019-10-15,58.160000,58.480000,57.869999,58.080002,56.180439,1668300
2019-10-16,58.110001,58.299999,57.810001,57.860001,55.967632,1397600
2019-10-17,58.630001,58.779999,58.410000,58.619999,56.702774,1212700
2019-10-18,58.500000,58.599998,58.060001,58.119999,56.219128,1186000
2019-10-21,58.419998,58.860001,58.380001,58.770000,56.847870,885800
2019-10-22,59.240002,59.900002,59.040001,59.419998,57.476608,1163500
2019-10-23,59.750000,60.410000,59.650002,60.400002,58.424561,3345700
2019-10-24,60.720001,60.759998,59.959999,60.110001,58.144043,750000
2019-10-25,59.950001,60.570000,59.930000,60.459999,58.482597,1568800
2019-10-28,60.860001,60.959999,60.580002,60.689999,58.705070,1248900
2019-10-29,60.220001,61.000000,60.119999,60.709999,58.724419,1546600
2019-10-30,60.689999,60.740002,60.310001,60.639999,58.656708,1168800
2019-10-31,58.730000,58.910000,57.939999,58.290001,56.383572,3103700
2019-11-01,58.680000,59.369999,58.560001,59.150002,57.215443,1752300
2019-11-04,60.279999,60.459999,60.090000,60.130001,58.163391,1264600
2019-11-05,60.790001,60.820000,60.369999,60.700001,58.714748,1262900
2019-11-06,60.779999,61.080002,60.330002,60.480000,58.501942,1620400
2019-11-07,60.860001,60.959999,60.509998,60.860001,58.869514,1151800
2019-11-08,60.630001,60.740002,60.410000,60.680000,58.695400,1373100
2019-11-11,60.259998,60.860001,60.150002,60.700001,58.714748,1056800
2019-11-12,60.830002,60.919998,60.419998,60.450001,58.472923,1194300
2019-11-13,60.400002,60.830002,60.299999,60.779999,58.792130,1530000
2019-11-14,59.980000,60.160000,59.490002,59.639999,58.595631,1184900
2019-11-15,59.669998,60.150002,59.669998,59.970001,58.919857,1137100
2019-11-18,59.849998,59.970001,59.619999,59.709999,58.664406,1296100
2019-11-19,60.110001,60.110001,58.869999,58.939999,57.907890,2863200
2019-11-20,58.660000,59.119999,58.459999,58.650002,57.622971,2082800
2019-11-21,58.910000,59.139999,58.619999,59.119999,58.084736,1797200
2019-11-22,59.389999,59.480000,58.910000,58.950001,57.917717,1176200
2019-11-25,59.439999,59.439999,58.970001,59.139999,58.104389,1302500
2019-11-26,58.770000,58.770000,58.080002,58.220001,57.200500,1620100
2019-11-27,58.230000,58.250000,57.830002,58.110001,57.092426,1212700
2019-11-29,57.740002,57.810001,57.439999,57.610001,56.601181,807000
2019-12-02,58.000000,58.040001,57.310001,57.400002,56.394859,1547500
2019-12-03,56.590000,56.700001,56.209999,56.439999,55.451668,1980100
2019-12-04,56.939999,57.119999,56.820000,56.910000,55.913437,1495500
2019-12-05,56.959999,57.090000,56.490002,56.549999,55.559742,1520200
2019-12-06,57.259998,57.680000,57.189999,57.389999,56.385033,1814800
2019-12-09,57.340000,57.630001,57.169998,57.299999,56.296608,1523600
2019-12-10,57.540001,57.590000,57.240002,57.340000,56.335907,1417500
2019-12-11,57.250000,57.500000,57.080002,57.310001,56.306435,2268900
2019-12-12,57.330002,57.889999,57.250000,57.599998,56.591354,3528100
2019-12-13,57.930000,58.150002,57.279999,57.410000,56.404682,2302400
2019-12-16,58.500000,58.630001,58.119999,58.340000,57.318398,2467800
2019-12-17,58.990002,59.270000,58.830002,59.029999,57.996315,5526000
2019-12-18,59.410000,59.759998,59.240002,59.310001,58.271412,4693400
2019-12-19,59.900002,59.950001,59.680000,59.740002,58.693882,2632800
2019-12-20,59.349998,59.430000,58.919998,59.090000,58.055264,2626500
2019-12-23,58.939999,59.599998,58.880001,59.580002,58.536686,1751900
2019-12-24,59.560001,59.799999,59.549999,59.759998,58.713531,1178900
2019-12-26,59.650002,60.110001,59.610001,59.900002,58.851082,982700
2019-12-27,60.340000,60.369999,60.040001,60.099998,59.047577,1492200
2019-12-30,59.950001,60.040001,59.549999,59.630001,58.585808,1688700
2019-12-31,59.520000,59.990002,59.520000,59.970001,58.919857,1169000
2020-01-02,60.369999,60.689999,60.119999,60.680000,59.617420,1557200
2020-01-03,60.779999,61.419998,60.759998,61.330002,60.256042,3229200
2020-01-06,61.970001,62.270000,61.730000,61.980000,60.894657,2316400
2020-01-07,61.380001,61.540001,60.930000,61.520000,60.442711,2339400
2020-01-08,60.959999,61.009998,60.540001,60.910000,59.843395,3524400
2020-01-09,60.500000,60.869999,60.099998,60.770000,59.705845,2063300
2020-01-10,60.470001,60.470001,60.070000,60.090000,59.037754,1692500
2020-01-13,59.900002,60.259998,59.639999,60.160000,59.106525,2947100
2020-01-14,60.060001,60.310001,59.759998,60.279999,59.224422,2080700
2020-01-15,60.310001,60.490002,60.020000,60.419998,59.361973,2392200
2020-01-16,60.540001,60.650002,59.849998,60.139999,59.086876,3215300
2020-01-17,60.000000,60.049999,59.759998,59.790001,58.743008,2898900
2020-01-21,58.990002,59.020000,58.529999,58.549999,57.524719,6330000
2020-01-22,58.740002,58.750000,58.279999,58.459999,57.436295,4405200
2020-01-23,58.139999,58.650002,57.799999,58.570000,57.544369,2689300
2020-01-24,58.660000,58.680000,58.180000,58.459999,57.436295,2195400
2020-01-27,57.259998,57.549999,56.849998,57.110001,56.109936,3353600
2020-01-28,56.759998,56.959999,56.669998,56.779999,55.785713,4860500
2020-01-29,56.500000,56.570000,56.060001,56.320000,55.333771,4219900
2020-01-30,54.900002,54.970001,54.119999,54.849998,53.889511,5247400
2020-01-31,53.770000,53.939999,53.000000,53.279999,52.347004,5260200
2020-02-03,52.340000,52.470001,51.580002,51.689999,50.784843,6117200
2020-02-04,52.650002,52.980000,52.279999,52.349998,51.433289,4105500
2020-02-05,53.500000,53.619999,53.180000,53.410000,52.474728,4830300
2020-02-06,53.160000,53.180000,52.369999,52.529999,51.610138,4345900
2020-02-07,52.139999,52.290001,51.950001,51.990002,51.079594,3677300
2020-02-10,51.680000,51.799999,51.490002,51.790001,50.883095,3212100
2020-02-11,52.330002,52.770000,52.169998,52.709999,51.786983,3146200
2020-02-12,53.320000,53.779999,53.160000,53.680000,52.739998,4213000
2020-02-13,51.919998,52.060001,51.580002,51.709999,51.709999,3693900
2020-02-14,51.450001,51.509998,50.860001,51.320000,51.320000,3579800
2020-02-18,50.709999,51.139999,50.639999,51.029999,51.029999,2824800
2020-02-19,50.799999,50.990002,50.630001,50.880001,50.880001,3900500
2020-02-20,50.419998,50.619999,50.009998,50.049999,50.049999,5082200
2020-02-21,49.580002,49.639999,49.180000,49.509998,49.509998,6441400
2020-02-24,47.279999,47.759998,47.139999,47.540001,47.540001,8811600
2020-02-25,47.419998,47.490002,45.959999,46.200001,46.200001,6275900
2020-02-26,46.570000,46.830002,46.259998,46.320000,46.320000,7809400
2020-02-27,45.099998,45.490002,44.060001,44.139999,44.139999,10898400
2020-02-28,43.169998,44.540001,42.279999,44.529999,44.529999,10335000
2020-03-02,44.369999,45.220001,43.750000,45.160000,45.160000,6713400
2020-03-03,45.900002,46.299999,43.860001,44.060001,44.060001,9045800
2020-03-04,45.500000,45.660000,44.910000,45.650002,45.650002,3686400
2020-03-05,44.580002,44.779999,43.740002,44.040001,44.040001,4686900
2020-03-06,43.150002,43.380001,41.759998,41.869999,41.869999,8762100
2020-03-09,36.279999,36.880001,34.180000,34.419998,34.419998,15132500
2020-03-10,37.320000,37.480000,34.549999,36.029999,36.029999,12043200
2020-03-11,34.720001,35.130001,33.340000,33.740002,33.740002,9725400
2020-03-12,31.200001,32.500000,28.020000,28.809999,28.809999,15433500
2020-03-13,30.730000,30.820000,26.500000,28.870001,28.870001,26026600
2020-03-16,25.309999,25.940001,24.000000,24.010000,24.010000,16830400
2020-03-17,24.870001,25.110001,23.250000,23.709999,23.709999,22836400
2020-03-18,22.090000,22.360001,19.190001,19.580000,19.580000,19115100
2020-03-19,21.809999,24.100000,21.030001,22.510000,22.510000,21719700
2020-03-20,24.360001,25.110001,23.170000,23.959999,23.959999,19674200
2020-03-23,25.360001,25.450001,24.379999,25.020000,25.020000,12361600
2020-03-24,28.860001,31.020000,28.320000,30.400000,30.400000,12601400
2020-03-25,32.200001,34.700001,30.620001,33.040001,33.040001,12661000
2020-03-26,32.139999,33.650002,32.009998,33.160000,33.160000,9051000
2020-03-27,31.230000,31.309999,29.700001,29.770000,29.770000,15982800
2020-03-30,31.010000,31.510000,30.280001,31.389999,31.389999,8846900
2020-03-31,33.450001,33.869999,32.020000,32.660000,32.660000,11623000
2020-04-01,34.490002,34.540001,32.799999,33.119999,33.119999,13909300
2020-04-02,36.279999,38.200001,35.169998,36.720001,36.720001,9986500
2020-04-03,35.650002,35.939999,33.910000,34.450001,34.450001,7239200
2020-04-06,34.950001,35.779999,34.459999,35.709999,35.709999,5819400
2020-04-07,36.500000,37.169998,35.520000,35.650002,35.650002,5962000
2020-04-08,36.139999,36.799999,35.599998,36.759998,36.759998,5817300
2020-04-09,37.209999,37.779999,35.660000,36.549999,36.549999,7095500
2020-04-13,37.490002,37.750000,35.959999,36.290001,36.290001,5820100
2020-04-14,36.099998,36.570000,35.340000,35.959999,35.959999,5154700
2020-04-15,33.810001,33.810001,32.500000,33.080002,33.080002,10788700
2020-04-16,32.110001,32.299999,31.330000,31.629999,31.629999,7530200
2020-04-17,33.049999,34.480000,32.900002,34.430000,34.430000,5809200
2020-04-20,33.000000,33.840000,32.369999,32.709999,32.709999,9284100
2020-04-21,31.530001,32.220001,31.129999,31.959999,31.959999,7365000
2020-04-22,33.509998,33.840000,33.009998,33.740002,33.740002,5172200
2020-04-23,33.980000,35.150002,33.930000,34.230000,34.230000,5218500
2020-04-24,34.549999,34.639999,33.340000,33.860001,33.860001,4491900
2020-04-27,33.610001,34.779999,33.200001,34.680000,34.680000,3815000
2020-04-28,34.880001,35.279999,34.360001,34.939999,34.939999,4097100
2020-04-29,35.869999,36.970001,35.779999,36.799999,36.799999,4752300
2020-04-30,32.020000,32.660000,31.000000,31.969999,31.969999,16100500
