Date,Open,High,Low,Close,Adj Close,Volume
2019-11-25,74.730003,78.709999,73.680000,78.540001,77.967262,219100
2019-11-26,78.669998,79.489998,78.220001,78.570000,77.997040,131700
2019-11-27,79.059998,79.510002,78.459999,79.169998,78.592667,80900
2019-11-29,78.769997,79.120003,77.559998,77.580002,77.014267,90600
2019-12-02,77.910004,77.910004,76.129997,77.349998,76.785942,155900
2019-12-03,76.610001,77.680000,75.940002,77.669998,77.103607,148000
2019-12-04,77.680000,78.550003,77.309998,77.410004,76.845505,82500
2019-12-05,77.080002,77.400002,75.919998,76.959999,76.666191,123600
2019-12-06,77.139999,78.190002,76.970001,78.040001,77.742073,175100
2019-12-09,77.870003,78.419998,77.699997,77.839996,77.542831,130900
2019-12-10,77.599998,78.080002,77.220001,77.580002,77.283829,237400
2019-12-11,77.820000,77.910004,76.980003,77.839996,77.542831,63600
2019-12-12,77.559998,78.809998,77.019997,78.169998,77.871567,105500
2019-12-13,78.010002,78.699997,77.769997,78.309998,78.011032,109200
2019-12-16,78.529999,78.790001,77.900002,77.959999,77.662376,149500
2019-12-17,78.070000,78.070000,77.080002,77.820000,77.522911,142500
2019-12-18,78.139999,78.660004,77.709999,77.839996,77.542831,219300
2019-12-19,77.989998,79.190002,77.269997,79.080002,78.778099,136400
2019-12-20,79.339996,80.940002,79.199997,80.750000,80.441719,1115500
2019-12-23,81.029999,81.349998,79.730003,81.199997,80.889999,228300
2019-12-24,81.389999,81.540001,80.480003,80.940002,80.630997,48100
2019-12-26,80.889999,80.949997,80.209999,80.599998,80.292297,119100
2019-12-27,80.589996,80.589996,79.500000,80.070000,79.764320,61400
2019-12-30,80.000000,80.089996,79.010002,79.730003,79.425621,71000
2019-12-31,79.580002,81.970001,79.540001,79.879997,79.575043,110200
2020-01-02,80.360001,80.620003,79.739998,80.550003,80.242493,110800
2020-01-03,79.720001,81.919998,79.720001,81.519997,81.208778,148700
2020-01-06,81.029999,81.290001,80.239998,80.739998,80.431755,204100
2020-01-07,80.910004,80.910004,79.230003,79.410004,79.106842,157900
2020-01-08,79.639999,80.489998,79.639999,80.059998,79.754356,215700
2020-01-09,79.000000,80.930000,78.800003,80.379997,80.073135,149700
2020-01-10,80.459999,80.849998,80.050003,80.410004,80.103027,193700
2020-01-13,80.860001,81.580002,80.669998,81.199997,80.889999,68200
2020-01-14,80.889999,81.050003,79.889999,80.370003,80.063179,140300
2020-01-15,80.599998,83.040001,80.349998,81.919998,81.607254,168300
2020-01-16,82.309998,82.730003,81.540001,81.790001,81.477753,94800
2020-01-17,82.290001,82.290001,81.389999,81.870003,81.557449,119100
2020-01-21,81.379997,82.110001,80.639999,80.739998,80.431755,114100
2020-01-22,80.839996,81.489998,80.139999,81.029999,80.720650,127200
2020-01-23,81.180000,82.129997,80.750000,82.050003,81.736763,146400
2020-01-24,82.419998,82.580002,81.430000,81.820000,81.507637,90600
2020-01-27,80.750000,82.239998,80.750000,81.480003,81.168938,70000
2020-01-28,81.760002,83.400002,81.330002,82.839996,82.523743,102500
2020-01-29,82.839996,84.040001,82.320000,82.680000,82.364357,87400
2020-01-30,82.169998,83.010002,80.910004,81.879997,81.567406,112300
2020-01-31,81.750000,81.779999,79.510002,80.279999,79.973518,289200
2020-02-03,80.529999,81.930000,80.529999,81.610001,81.298439,136700
2020-02-04,82.330002,83.709999,81.879997,83.540001,83.221069,237700
2020-02-05,84.309998,85.070000,83.660004,84.419998,84.097710,156700
2020-02-06,84.529999,85.199997,83.169998,83.199997,82.882370,123200
2020-02-07,83.059998,83.290001,81.330002,81.580002,81.268555,175600
2020-02-10,81.559998,82.099998,80.440002,80.860001,80.551300,168800
2020-02-11,81.129997,81.510002,80.589996,81.019997,80.710686,140300
2020-02-12,81.190002,81.459999,80.209999,81.150002,80.840195,191200
2020-02-13,80.839996,82.730003,80.339996,82.230003,81.916077,233200
2020-02-14,82.580002,82.730003,80.809998,81.089996,80.780418,161800
2020-02-18,80.949997,82.769997,80.820000,81.610001,81.298439,324700
2020-02-19,82.000000,82.489998,80.550003,81.830002,81.517601,191600
2020-02-20,90.699997,93.989998,82.349998,86.139999,85.811142,687800
2020-02-21,85.889999,88.550003,84.550003,88.139999,87.803513,565100
2020-02-24,85.910004,88.190002,84.930000,87.239998,86.906944,442500
2020-02-25,87.389999,87.389999,81.139999,81.599998,81.288475,412300
2020-02-26,81.599998,83.040001,79.959999,81.839996,81.527557,221200
2020-02-27,80.070000,81.419998,78.730003,79.540001,79.236343,331200
2020-02-28,77.059998,78.349998,73.860001,74.900002,74.614059,516500
2020-03-02,75.410004,78.860001,74.690002,78.739998,78.439392,319900
2020-03-03,79.690002,81.410004,78.919998,80.660004,80.352066,292900
2020-03-04,82.470001,84.099998,81.489998,83.820000,83.500000,195500
2020-03-05,82.040001,83.040001,79.300003,80.769997,80.769997,225900
2020-03-06,78.580002,80.019997,76.250000,78.739998,78.739998,240000
2020-03-09,73.809998,74.339996,69.580002,71.169998,71.169998,202600
2020-03-10,72.879997,73.830002,70.080002,73.650002,73.650002,326900
2020-03-11,71.669998,73.349998,68.769997,69.870003,69.870003,168500
2020-03-12,65.160004,66.720001,61.380001,63.560001,63.560001,224700
2020-03-13,67.050003,70.820000,64.480003,70.779999,70.779999,261500
2020-03-16,63.840000,67.860001,62.130001,63.040001,63.040001,307400
2020-03-17,64.129997,73.089996,61.840000,73.089996,73.089996,434500
2020-03-18,69.190002,70.029999,60.049999,62.240002,62.240002,221000
2020-03-19,62.689999,66.129997,60.290001,63.310001,63.310001,271600
2020-03-20,63.439999,65.000000,57.180000,57.840000,57.840000,360700
2020-03-23,58.990002,64.910004,55.250000,64.629997,64.629997,269300
2020-03-24,67.970001,70.120003,64.949997,68.760002,68.760002,217900
2020-03-25,68.760002,70.989998,66.000000,67.430000,67.430000,245500
2020-03-26,68.379997,75.639999,66.160004,75.089996,75.089996,277000
2020-03-27,72.760002,74.220001,69.599998,70.809998,70.809998,279200
2020-03-30,71.839996,76.459999,71.839996,75.989998,75.989998,213400
2020-03-31,75.800003,76.089996,70.260002,72.669998,72.669998,338300
2020-04-01,70.010002,72.010002,68.809998,71.550003,71.550003,180600
2020-04-02,69.940002,72.790001,69.040001,71.680000,71.680000,201100
2020-04-03,71.010002,71.010002,67.660004,69.400002,69.400002,192400
2020-04-06,71.160004,76.959999,71.160004,76.209999,76.209999,291600
2020-04-07,77.720001,79.220001,73.239998,73.570000,73.570000,205400
2020-04-08,74.370003,78.809998,73.800003,74.580002,74.580002,192100
2020-04-09,76.050003,77.449997,74.209999,77.199997,77.199997,224400
2020-04-13,76.610001,78.519997,76.040001,77.720001,77.720001,170100
2020-04-14,78.900002,80.570000,78.010002,80.160004,80.160004,225000
2020-04-15,77.580002,79.190002,74.529999,75.639999,75.639999,175500
2020-04-16,76.150002,78.120003,73.190002,75.860001,75.860001,195900
2020-04-17,77.620003,79.199997,77.379997,78.720001,78.720001,193500
2020-04-20,77.550003,78.860001,76.580002,78.690002,78.690002,139600
2020-04-21,76.839996,76.839996,73.459999,74.449997,74.449997,99300
2020-04-22,76.260002,76.930000,74.910004,76.279999,76.279999,163800
2020-04-23,76.510002,77.559998,76.129997,76.620003,76.620003,116900
2020-04-24,76.519997,78.699997,75.720001,78.059998,78.059998,103400
2020-04-27,78.980003,80.989998,78.699997,80.400002,80.400002,127900
2020-04-28,81.769997,84.290001,81.660004,82.239998,82.239998,224200
2020-04-29,84.760002,87.349998,83.559998,86.339996,86.339996,207000
2020-04-30,80.010002,87.070000,73.699997,74.559998,74.559998,589700
